,APP,REQ,SENT,WORD,LEMMA,POS,DEP,TAG7,,,APP,REQ,SENT,WORD,POS,TAG1,TAG2,TAG3,TAG4,TAG5,TAG6,TAG7
268,News,8,8,be,be,AUX,auxpass,O,,268,News,8,8,be,VB,0,,,,,,O
269,News,8,8,shown,show,VERB,conj,APP-SHO,,269,News,8,8,shown,VBN,0,,,,,,APP-SHO
270,News,8,8,to,to,PART,aux,O,,270,News,8,8,to,TO,0,,,,,,O
271,News,8,8,allow,allow,VERB,xcomp,APP-ACT,,271,News,8,8,allow,VB,0,,,,,,APP-ACT
272,News,8,8,the,the,DET,det,O,,272,News,8,8,the,DT,0,,,,,,O
273,News,8,8,user,user,NOUN,nsubj,APP-ENT,,273,News,8,8,user,NN,0,,,,,,APP-ENT
274,News,8,8,link,link,VERB,ccomp,APP-ACT,,274,News,8,8,link,VBP,0,,,,,,APP-ACT
275,News,8,8,the,the,DET,det,O,,275,News,8,8,the,DT,0,,,,,,O
276,News,8,8,news,news,NOUN,compound,APP-ENT,,276,News,8,8,news,NN,0,,,,,,APP-ENT
277,News,8,8,app,app,NOUN,dobj,APP-ENT,,277,News,8,8,app,NN,0,,,,,,APP-ENT
278,News,8,8,with,with,ADP,prep,O,,278,News,8,8,with,IN,0,,,,,,O
279,News,8,8,his,-PRON-,DET,poss,APP-ENT,,279,News,8,8,his,PRP$,0,,,,,,APP-ENT
280,News,8,8,email,email,NOUN,pobj,APP-ENT,,280,News,8,8,email,NN,0,,,,,,APP-ENT
281,News,9,10,If,if,SCONJ,mark,APP-IFF,,281,News,9,10,If,IN,0,,,,,,APP-IFF
282,News,9,10,the,the,DET,det,O,,282,News,9,10,the,DT,0,,,,,,O
283,News,9,10,user,user,NOUN,nsubj,APP-ENT,,283,News,9,10,user,NN,0,,,,,,APP-ENT
284,News,9,10,link,link,VERB,advcl,APP-ACT,,284,News,9,10,link,VBP,0,,,,,,APP-ACT
285,News,9,10,the,the,DET,det,O,,285,News,9,10,the,DT,0,,,,,,O
286,News,9,10,news,news,NOUN,compound,APP-ENT,,286,News,9,10,news,NN,0,,,,,,APP-ENT
287,News,9,10,app,app,NOUN,dobj,APP-ENT,,287,News,9,10,app,NN,0,,,,,,APP-ENT
288,News,9,10,to,to,ADP,prep,O,,288,News,9,10,to,TO,0,,,,,,O
289,News,9,10,his,-PRON-,DET,poss,APP-ENT,,289,News,9,10,his,PRP$,0,,,,,,APP-ENT
290,News,9,10,email,email,NOUN,pobj,APP-ENT,,290,News,9,10,email,NN,0,,,,,,APP-ENT
291,News,9,10,",",",",PUNCT,punct,O,,291,News,9,10,",",",",0,,,,,,O
292,News,9,10,he,-PRON-,PRON,nsubj,O,,292,News,9,10,he,PRP,0,,,,,,O
293,News,9,10,should,should,VERB,aux,O,,293,News,9,10,should,MD,0,,,,,,O
294,News,9,10,receive,receive,VERB,ROOT,APP-ACT,,294,News,9,10,receive,VB,0,,,,,,APP-ACT
295,News,9,10,a,a,DET,det,O,,295,News,9,10,a,DT,0,,,,,,O
296,News,9,10,daily,daily,ADJ,amod,APP-QLF,,296,News,9,10,daily,JJ,0,,,,,,APP-QLF
297,News,9,10,email,email,NOUN,dobj,APP-ENT,,297,News,9,10,email,NN,0,,,,,,APP-ENT
298,News,9,10,including,include,VERB,prep,APP-QLF,,298,News,9,10,including,VBG,0,,,,,,APP-QLF
299,News,9,10,top,top,ADJ,amod,APP-ENT,,299,News,9,10,top,JJ,0,,,,,,APP-ENT
300,News,9,10,news,news,NOUN,pobj,APP-ENT,,300,News,9,10,news,NN,0,,,,,,APP-ENT
301,News,9,10,for,for,ADP,prep,O,,301,News,9,10,for,IN,0,,,,,,O
302,News,9,10,that,that,DET,det,APP-ENT,,302,News,9,10,that,DT,0,,,,,,APP-ENT
303,News,9,10,days,day,NOUN,pobj,APP-ENT,,303,News,9,10,day,NN,1,singular,,,,,APP-ENT
304,News,9,10,with,with,ADP,prep,O,,304,News,9,10,with,IN,0,,,,,,O
305,News,9,10,links,link,NOUN,pobj,APP-ENT,,305,News,9,10,links,NN,0,,,,,,APP-ENT
306,News,9,10,to,to,PART,aux,O,,306,News,9,10,to,TO,0,,,,,,O
307,News,9,10,see,see,VERB,advcl,APP-ACT,,307,News,9,10,see,VB,0,,,,,,APP-ACT
308,News,9,10,those,those,DET,det,APP-ENT,,308,News,9,10,those,DT,0,,,,,,APP-ENT
309,News,9,10,news,news,NOUN,dobj,APP-ENT,,309,News,9,10,news,NN,0,,,,,,APP-ENT
310,News,9,10,over,over,ADP,prep,APP-QLF,,310,News,9,10,over,IN,0,,,,,,APP-QLF
311,News,9,10,the,the,DET,det,APP-QLF,,311,News,9,10,the,DT,0,,,,,,APP-QLF
312,News,9,10,web,web,NOUN,pobj,APP-QLF,,312,News,9,10,web,NN,0,,,,,,APP-QLF
313,News,10,11,From,from,ADP,prep,O,,313,News,10,11,From,IN,0,,,,,,O
314,News,10,11,the,the,DET,det,O,,314,News,10,11,the,DT,0,,,,,,O
315,News,10,11,news,news,NOUN,pobj,APP-QLF,,315,News,10,11,full,JJ,1,order,,,,,APP-QLF
316,News,10,11,full,full,ADJ,amod,APP-QLF,,316,News,10,11,news,NN,1,order,,,,,APP-QLF
317,News,10,11,page,page,NOUN,npadvmod,APP-ENT,,317,News,10,11,page,NN,0,,,,,,APP-ENT
318,News,10,11,",",",",PUNCT,punct,O,,318,News,10,11,",",",",0,,,,,,O
319,News,10,11,User,User,PROPN,nsubj,APP-ENT,,319,News,10,11,User,NNP,0,,,,,,APP-ENT
320,News,10,11,should,should,VERB,aux,O,,320,News,10,11,should,MD,0,,,,,,O
321,News,10,11,be,be,AUX,ROOT,O,,321,News,10,11,be,VB,0,,,,,,O
322,News,10,11,able,able,ADJ,acomp,O,,322,News,10,11,able,JJ,0,,,,,,O
323,News,10,11,to,to,PART,aux,O,,323,News,10,11,to,TO,0,,,,,,O
324,News,10,11,go,go,VERB,xcomp,APP-ACT,,324,News,10,11,go,VB,0,,,,,,APP-ACT
325,News,10,11,back,back,ADV,advmod,O,,325,News,10,11,back,RB,0,,,,,,O
326,News,10,11,to,to,ADP,prep,O,,326,News,10,11,to,TO,0,,,,,,O
327,News,10,11,main,main,ADJ,amod,APP-QLF,,327,News,10,11,main,JJ,0,,,,,,APP-QLF
328,News,10,11,page,page,NOUN,pobj,APP-ENT,,328,News,10,11,page,NN,0,,,,,,APP-ENT
329,News,10,11,by,by,ADP,prep,O,,329,News,10,11,by,IN,0,,,,,,O
330,News,10,11,clicking,click,VERB,pcomp,APP-INP,,330,News,10,11,clicking,VBG,0,,,,,,APP-INP
331,News,10,11,on,on,ADP,prep,O,,331,News,10,11,on,IN,0,,,,,,O
332,News,10,11,a,a,DET,det,O,,332,News,10,11,a,DT,0,,,,,,O
333,News,10,11,back,back,ADJ,compound,APP-ENT,,333,News,10,11,back,JJ,0,,,,,,APP-ENT
334,News,10,11,button,button,NOUN,pobj,APP-ENT,,334,News,10,11,button,NN,0,,,,,,APP-ENT
335,News,10,11,at,at,ADP,prep,APP-POS,,335,News,10,11,at,IN,0,,,,,,APP-POS
336,News,10,11,the,the,DET,det,APP-POS,,336,News,10,11,the,DT,0,,,,,,APP-POS
337,News,10,11,top,top,NOUN,pobj,APP-POS,,337,News,10,11,top,NN,0,,,,,,APP-POS
338,News,10,11,of,of,ADP,prep,O,,338,News,10,11,of,IN,0,,,,,,O
339,News,10,11,the,the,DET,det,O,,339,News,10,11,the,DT,0,,,,,,O
340,News,10,11,page,page,NOUN,pobj,APP-ENT,,340,News,10,11,page,NN,0,,,,,,APP-ENT
341,News,11,12,user,user,NOUN,nsubj,APP-ENT,,341,News,11,12,user,NN,0,,,,,,APP-ENT
342,News,11,12,should,should,VERB,aux,O,,342,News,11,12,should,MD,0,,,,,,O
343,News,11,12,be,be,AUX,ROOT,O,,343,News,11,12,be,VB,0,,,,,,O
344,News,11,12,able,able,ADJ,acomp,O,,344,News,11,12,able,JJ,0,,,,,,O
345,News,11,12,to,to,PART,aux,O,,345,News,11,12,to,TO,0,,,,,,O
346,News,11,12,search,search,VERB,xcomp,APP-ACT,,346,News,11,12,search,VB,0,,,,,,APP-ACT
347,News,11,12,for,for,ADP,prep,O,,347,News,11,12,for,IN,0,,,,,,O
348,News,11,12,a,a,DET,det,O,,348,News,11,12,a,DT,0,,,,,,O
349,News,11,12,text,text,NOUN,pobj,APP-ENT,,349,News,11,12,text,NN,0,,,,,,APP-ENT
350,News,11,12,on,on,ADP,prep,APP-POS,,350,News,11,12,on,IN,0,,,,,,APP-POS
351,News,11,12,top,top,ADJ,amod,APP-POS,,351,News,11,12,top,JJ,0,,,,,,APP-POS
352,News,11,12,right,right,ADJ,amod,APP-POS,,352,News,11,12,right,JJ,0,,,,,,APP-POS
353,News,11,12,side,side,NOUN,pobj,APP-POS,,353,News,11,12,side,NN,0,,,,,,APP-POS
354,News,11,12,of,of,ADP,prep,O,,354,News,11,12,of,IN,0,,,,,,O
355,News,11,12,the,the,DET,det,O,,355,News,11,12,the,DT,0,,,,,,O
356,News,11,12,main,main,ADJ,amod,APP-QLF,,356,News,11,12,main,JJ,0,,,,,,APP-QLF
357,News,11,12,page,page,NOUN,pobj,APP-ENT,,357,News,11,12,page,NN,0,,,,,,APP-ENT
358,News,11,13, , ,SPACE,,O,,,,,, ,,0,,,,,,O
359,News,11,13,As,as,SCONJ,prep,O,,358,News,11,13,As,IN,0,,,,,,APP-ENT
360,News,11,13,user,user,NOUN,compound,APP-ENT,,359,News,11,13,user,JJ,0,,,,,,APP-ACT
361,News,11,13,types,type,NOUN,pobj,APP-ACT,,360,News,11,13,types,NN,0,,,,,,APP-ACT
362,News,11,13,in,in,ADP,prep,APP-ACT,,361,News,11,13,in,IN,0,,,,,,O
363,News,11,13,",",",",PUNCT,punct,O,,362,News,11,13,",",",",0,,,,,,O
364,News,11,13,a,a,DET,det,O,,363,News,11,13,a,DT,0,,,,,,APP-ACT
365,News,11,13,search,search,NOUN,nsubj,APP-ACT,,364,News,11,13,search,NN,0,,,,,,APP-ACT
366,News,11,13,has,have,AUX,advcl,APP-ACT,,365,News,11,13,has,NN,0,,,,,,APP-ACT
367,News,11,13,to,to,PART,aux,APP-ACT,,366,News,11,13,to,TO,0,,,,,,APP-ACT
368,News,11,13,be,be,AUX,auxpass,APP-ACT,,367,News,11,13,be,VB,0,,,,,,APP-ACT
369,News,11,13,made,make,VERB,xcomp,APP-ACT,,368,News,11,13,made,VBN,0,,,,,,O
370,News,11,13,based,base,VERB,prep,O,,369,News,11,13,based,VBN,0,,,,,,O
371,News,11,13,on,on,ADP,prep,O,,370,News,11,13,on,IN,0,,,,,,O
372,News,11,13,the,the,DET,det,O,,371,News,11,13,the,DT,0,,,,,,APP-ENT
373,News,11,13,characters,character,NOUN,pobj,APP-ENT,,372,News,11,13,characters,NN,0,,,,,,APP-QLF
374,News,11,13,entered,enter,VERB,conj,APP-QLF,,373,News,11,13,entered,VBD,0,,,,,,O
375,News,11,13,",",",",PUNCT,punct,O,,374,News,11,13,",",",",0,,,,,,O
376,News,11,13,the,the,DET,det,O,,375,News,11,13,the,DT,0,,,,,,APP-QLF
377,News,11,13,top,top,ADJ,amod,APP-QLF,,376,News,11,13,top,JJ,0,,,,,,APP-ENT
378,News,11,13,match,match,NOUN,nsubjpass,APP-ENT,,377,News,11,13,match,NN,0,,,,,,O
379,News,11,13,should,should,VERB,aux,O,,378,News,11,13,should,MD,0,,,,,,O
380,News,11,13,be,be,AUX,auxpass,O,,379,News,11,13,be,VB,0,,,,,,APP-SHO
381,News,11,13,shown,show,VERB,ROOT,APP-SHO,,380,News,11,13,shown,VBN,0,,,,,,APP-QLF
382,News,11,13,first,first,ADV,advmod,APP-QLF,,381,News,11,13,first,RB,0,,,,,,O
383,News,11,13,",",",",PUNCT,punct,O,,382,News,11,13,",",",",0,,,,,,APP-ACT
384,News,11,13,followed,follow,VERB,advcl,APP-ACT,,383,News,11,13,followed,VBN,0,,,,,,O
385,News,11,13,by,by,ADP,agent,O,,384,News,11,13,by,IN,0,,,,,,APP-ENT
386,News,11,13,stories,story,NOUN,pobj,APP-ENT,,385,News,11,13,stories,NN,0,,,,,,APP-QLF
387,News,11,13,containing,contain,VERB,acl,APP-QLF,,386,News,11,13,containing,VBG,0,,,,,,O
388,News,11,13,the,the,DET,det,O,,387,News,11,13,the,DT,0,,,,,,APP-ENT
389,News,11,13,search,search,NOUN,compound,APP-ENT,,388,News,11,13,search,NN,0,,,,,,APP-ENT
390,News,11,13,phrase,phrase,NOUN,dobj,APP-ENT,,389,News,11,13,phrase,NN,0,,,,,,O
391,News,11,13,",",",",PUNCT,punct,O,,390,News,11,13,",",",",0,,,,,,APP-ACT
392,News,11,13,followed,follow,VERB,advcl,APP-ACT,,391,News,11,13,followed,VBN,0,,,,,,O
393,News,11,13,by,by,ADP,agent,O,,392,News,11,13,by,IN,0,,,,,,APP-ENT
394,News,11,13,channels,channel,NOUN,pobj,APP-ENT,,393,News,11,13,channels,NN,0,,,,,,O
395,News,11,13,that,that,DET,nsubj,O,,394,News,11,13,that,WDT,0,,,,,,APP-QLF
396,News,11,13,normally,normally,ADV,advmod,APP-QLF,,395,News,11,13,normally,RB,0,,,,,,APP-QLF
397,News,11,13,publish,publish,VERB,relcl,APP-QLF,,396,News,11,13,publish,JJ,0,,,,,,APP-QLF
398,News,11,13,news,news,NOUN,dobj,APP-QLF,,397,News,11,13,news,NN,0,,,,,,APP-QLF
399,News,11,13,related,relate,VERB,acl,APP-QLF,,398,News,11,13,related,VBN,0,,,,,,O
400,News,11,13,to,to,ADP,prep,O,,399,News,11,13,to,TO,0,,,,,,O
401,News,11,13,the,the,DET,det,O,,400,News,11,13,the,DT,0,,,,,,APP-ENT
402,News,11,13,search,search,NOUN,compound,APP-ENT,,401,News,11,13,search,NN,0,,,,,,APP-ENT
403,News,11,13,term,term,NOUN,pobj,APP-ENT,,402,News,11,13,term,NN,0,,,,,,O
404,News,11,13,",",",",PUNCT,punct,O,,403,News,11,13,",",",",0,,,,,,APP-ACT
405,News,11,13,followed,follow,VERB,advcl,APP-ACT,,404,News,11,13,followed,VBN,0,,,,,,O
406,News,11,13,by,by,ADP,agent,O,,405,News,11,13,by,IN,0,,,,,,APP-ENT
407,News,11,13,topics,topic,NOUN,pobj,APP-ENT,,406,News,11,13,topics,NN,0,,,,,,APP-QLF
408,News,11,13,containing,contain,VERB,acl,APP-QLF,,407,News,11,13,containing,VBG,0,,,,,,O
409,News,11,13,the,the,DET,det,O,,408,News,11,13,the,DT,0,,,,,,APP-ENT
410,News,11,13,search,search,NOUN,compound,APP-ENT,,409,News,11,13,search,NN,0,,,,,,APP-ENT
411,News,11,13,term,term,NOUN,dobj,APP-ENT,,410,News,11,13,term,NN,0,,,,,,O
412,News,12,14,On,on,ADP,prep,O,,411,News,12,14,On,IN,0,,,,,,O
413,News,12,14,the,the,DET,det,O,,412,News,12,14,the,DT,0,,,,,,APP-QLF
414,News,12,14,news,news,NOUN,pobj,APP-QLF,,413,News,12,14,full,JJ,1,order,,,,,APP-QLF
415,News,12,14,full,full,ADJ,amod,APP-QLF,,414,News,12,14,news,NN,1,order,,,,,APP-ENT
416,News,12,14,page,page,NOUN,nsubj,APP-ENT,,415,News,12,14,page,NN,0,,,,,,O
417,News,12,14,",",",",PUNCT,punct,O,,416,News,12,14,",",",",0,,,,,,APP-POS
418,News,12,14,next,next,ADV,advmod,APP-POS,,417,News,12,14,next,JJ,0,,,,,,APP-POS
419,News,12,14,to,to,ADP,prep,APP-POS,,418,News,12,14,to,TO,0,,,,,,O
420,News,12,14,the,the,DET,det,O,,419,News,12,14,the,DT,0,,,,,,APP-ENT
421,News,12,14,search,search,NOUN,pobj,APP-ENT,,420,News,12,14,search,NN,0,,,,,,O
422,News,12,14,should,should,VERB,aux,O,,421,News,12,14,should,MD,0,,,,,,O
423,News,12,14,be,be,AUX,ROOT,O,,422,News,12,14,be,VB,0,,,,,,O
424,News,12,14,a,a,DET,det,O,,423,News,12,14,a,DT,0,,,,,,APP-ENT
425,News,12,14,button,button,NOUN,attr,APP-ENT,,424,News,12,14,button,NN,0,,,,,,O
426,News,12,14,with,with,ADP,prep,O,,425,News,12,14,with,IN,0,,,,,,O
427,News,12,14,an,an,DET,det,O,,426,News,12,14,an,DT,0,,,,,,APP-ENT
428,News,12,14,up,up,ADJ,amod,APP-ENT,,427,News,12,14,up,JJ,0,,,,,,APP-ENT
429,News,12,14,arrow,arrow,NOUN,pobj,APP-ENT,,428,News,12,14,arrow,NN,0,,,,,,O
430,News,12,14,that,that,SCONJ,punct,O,,429,News,12,14,that,IN,0,,,,,,APP-IFF
431,News,12,14,when,when,ADV,advmod,APP-IFF,,430,News,12,14,when,WRB,0,,,,,,APP-INP
432,News,12,14,clicked,click,VERB,nsubj,APP-INP,,431,News,12,14,clicked,VBN,0,,,,,,O
433,News,12,14,should,should,VERB,aux,O,,432,News,12,14,should,MD,0,,,,,,APP-SHO
434,News,12,14,show,show,VERB,advcl,APP-SHO,,433,News,12,14,show,VB,0,,,,,,O
435,News,12,14,a,a,DET,det,O,,434,News,12,14,a,DT,0,,,,,,APP-ENT
436,News,12,14,list,list,NOUN,dobj,APP-ENT,,435,News,12,14,list,NN,0,,,,,,O
437,News,12,14,of,of,ADP,prep,O,,436,News,12,14,of,IN,0,,,,,,APP-ENT
438,News,12,14,options,option,NOUN,pobj,APP-ENT,,437,News,12,14,options,NN,0,,,,,,O
439,News,12,14,to,to,PART,aux,O,,438,News,12,14,to,TO,0,,,,,,APP-ACT
440,News,12,14,share,share,VERB,advcl,APP-ACT,,439,News,12,14,share,NN,0,,,,,,O
441,News,12,14,the,the,DET,det,O,,440,News,12,14,the,DT,0,,,,,,APP-ENT
442,News,12,14,news,news,NOUN,dobj,APP-ENT,,441,News,12,14,news,NN,0,,,,,,O
443,News,12,15, , ,SPACE,,O,,,,,, ,,0,,,,,,APP-ENT
444,News,12,15,The,the,DET,det,O,,442,News,12,15,The,DT,0,,,,,,O
445,News,12,15,options,option,NOUN,nsubj,APP-ENT,,443,News,12,15,options,NN,0,,,,,,APP-QLF
446,News,12,15,should,should,VERB,aux,O,,444,News,12,15,should,MD,0,,,,,,APP-ACT
447,News,12,15,be,be,AUX,ROOT,APP-QLF,,445,News,12,15,be,VB,0,,,,,,O
448,News,12,15,email,email,NOUN,attr,APP-ACT,,446,News,12,15,email,JJ,0,,,,,,APP-ACT
449,News,12,15,",",",",PUNCT,punct,O,,447,News,12,15,",",",",0,,,,,,APP-ACT
450,News,12,15,post,post,NOUN,conj,APP-ACT,,448,News,12,15,post,NN,0,,,,,,APP-ACT
451,News,12,15,on,on,ADP,prep,APP-ACT,,449,News,12,15,on,IN,0,,,,,,APP-ACT
452,News,12,15,social,social,ADJ,amod,APP-ACT,,450,News,12,15,social,JJ,0,,,,,,O
453,News,12,15,media,medium,NOUN,pobj,APP-ACT,,451,News,12,15,media,NN,0,,,,,,O
454,News,12,15,",",",",PUNCT,punct,O,,452,News,12,15,",",",",0,,,,,,APP-ACT
455,News,12,15,and,and,CCONJ,cc,O,,453,News,12,15,and,CC,0,,,,,,O
456,News,12,15,open,open,ADJ,conj,APP-ACT,,454,News,12,15,open,VB,0,,,,,,O
457,News,12,15,in,in,ADP,prep,O,,455,News,12,15,in,IN,0,,,,,,APP-ENT
458,News,12,15,the,the,DET,det,O,,456,News,12,15,the,DT,0,,,,,,APP-ENT
459,News,12,15,following,follow,VERB,amod,APP-ENT,,457,News,12,15,following,JJ,0,,,,,,O
460,News,12,15,apps,app,NOUN,pobj,APP-ENT,,458,News,12,15,apps,NN,0,,,,,,APP-ENT
461,News,12,15,:,:,PUNCT,punct,O,,459,News,12,15,:,:,0,,,,,,O
462,News,12,15,notes,note,NOUN,appos,APP-ENT,,460,News,12,15,notes,NN,0,,,,,,APP-ENT
463,News,12,15,",",",",PUNCT,punct,O,,461,News,12,15,",",",",0,,,,,,O
464,News,12,15,messages,message,NOUN,conj,APP-ENT,,462,News,12,15,messages,NN,0,,,,,,O
465,News,12,15,",",",",PUNCT,punct,O,,463,News,12,15,",",",",0,,,,,,APP-ENT
466,News,12,15,and,and,CCONJ,cc,O,,464,News,12,15,and,CC,0,,,,,,O
467,News,12,15,browser,browser,NOUN,conj,APP-ENT,,465,News,12,15,browser,NN,0,,,,,,O
468,News,13,16,On,on,ADP,prep,O,,466,News,13,16,On,IN,0,,,,,,APP-QLF
469,News,13,16,the,the,DET,det,O,,467,News,13,16,the,DT,0,,,,,,APP-ENT
470,News,13,16,main,main,ADJ,amod,APP-QLF,,468,News,13,16,main,JJ,0,,,,,,O
471,News,13,16,page,page,NOUN,pobj,APP-ENT,,469,News,13,16,page,NN,0,,,,,,APP-IFF
472,News,13,16,",",",",PUNCT,punct,O,,470,News,13,16,",",",",0,,,,,,O
473,News,13,16,if,if,SCONJ,mark,APP-IFF,,471,News,13,16,if,IN,0,,,,,,APP-ENT
474,News,13,16,the,the,DET,det,O,,472,News,13,16,the,DT,0,,,,,,APP-INP
475,News,13,16,user,user,NOUN,nsubj,APP-ENT,,473,News,13,16,user,NN,0,,,,,,O
476,News,13,16,clicks,click,VERB,advcl,APP-INP,,474,News,13,16,clicks,NN,0,,,,,,O
477,News,13,16,on,on,ADP,prep,O,,475,News,13,16,on,IN,0,,,,,,APP-ENT
478,News,13,16,a,a,DET,det,O,,476,News,13,16,a,DT,0,,,,,,O
479,News,13,16,channel,channel,NOUN,pobj,APP-ENT,,477,News,13,16,channel,NN,0,,,,,,APP-QLF
480,News,13,16,",",",",PUNCT,punct,O,,478,News,13,16,",",",",0,,,,,,O
481,News,13,16,all,all,DET,predet,APP-QLF,,479,News,13,16,all,PDT,0,,,,,,APP-ENT
482,News,13,16,the,the,DET,det,O,,480,News,13,16,the,DT,0,,,,,,O
483,News,13,16,news,news,NOUN,nsubjpass,APP-ENT,,481,News,13,16,news,NN,0,,,,,,APP-ENT
484,News,13,16,for,for,ADP,prep,O,,482,News,13,16,for,IN,0,,,,,,APP-ENT
485,News,13,16,that,that,DET,det,APP-ENT,,483,News,13,16,that,DT,0,,,,,,O
486,News,13,16,channel,channel,NOUN,pobj,APP-ENT,,484,News,13,16,channel,NN,0,,,,,,O
487,News,13,16,should,should,VERB,aux,O,,485,News,13,16,should,MD,0,,,,,,APP-SHO
488,News,13,16,be,be,AUX,auxpass,O,,486,News,13,16,be,VB,0,,,,,,APP-POS
489,News,13,16,displayed,display,VERB,ROOT,APP-SHO,,487,News,13,16,displayed,VBN,0,,,,,,APP-POS
490,News,13,16,to,to,ADP,prep,APP-POS,,488,News,13,16,to,TO,0,,,,,,APP-POS
491,News,13,16,the,the,DET,det,APP-POS,,489,News,13,16,the,DT,0,,,,,,O
492,News,13,16,right,right,NOUN,pobj,APP-POS,,490,News,13,16,right,NN,0,,,,,,APP-ENT
493,News,14,17,The,the,DET,det,O,,491,News,14,17,The,DT,0,,,,,,O
494,News,14,17,channels,channel,NOUN,nsubj,APP-ENT,,492,News,14,17,channels,NN,0,,,,,,O
495,News,14,17,have,have,AUX,ROOT,O,,493,News,14,17,have,VBP,0,,,,,,O
496,News,14,17,to,to,PART,aux,O,,494,News,14,17,to,TO,0,,,,,,APP-SHO
497,News,14,17,be,be,AUX,auxpass,O,,495,News,14,17,be,VB,0,,,,,,O
498,News,14,17,organized,organize,VERB,xcomp,APP-SHO,,496,News,14,17,organized,VBN,0,,,,,,APP-QLF
499,News,14,17,in,in,ADP,prep,O,,497,News,14,17,in,IN,0,,,,,,APP-QLF
500,News,14,17,this,this,DET,det,APP-QLF,,498,News,14,17,this,DT,0,,,,,,O
501,News,14,17,order,order,NOUN,pobj,APP-QLF,,499,News,14,17,order,NN,0,,,,,,APP-ENT
502,News,14,17,:,:,PUNCT,punct,O,,500,News,14,17,:,:,0,,,,,,APP-ENT
503,News,14,17,followed,follow,VERB,amod,APP-ENT,,501,News,14,17,followed,VBN,0,,,,,,O
504,News,14,17,channels,channel,NOUN,nsubj,APP-ENT,,502,News,14,17,channels,NNS,0,,,,,,APP-ENT
505,News,14,17,",",",",PUNCT,punct,O,,503,News,14,17,",",",",0,,,,,,APP-ENT
506,News,14,17,suggested,suggest,VERB,conj,APP-ENT,,504,News,14,17,suggested,VBD,0,,,,,,O
507,News,14,17,channel,channel,NOUN,dobj,APP-ENT,,505,News,14,17,channel,NN,0,,,,,,O
508,News,14,17,",",",",PUNCT,punct,O,,506,News,14,17,",",",",0,,,,,,O
509,News,14,17,and,and,CCONJ,cc,O,,507,News,14,17,and,CC,0,,,,,,APP-ENT
510,News,14,17,some,some,DET,det,O,,508,News,14,17,some,DT,0,,,,,,APP-ENT
511,News,14,17,default,default,NOUN,compound,APP-ENT,,509,News,14,17,default,NN,0,,,,,,APP-IFF
512,News,14,17,channels,channel,NOUN,conj,APP-ENT,,510,News,14,17,channels,NN,0,,,,,,O
513,Food Delivery,15,18,When,when,ADV,advmod,APP-IFF,,511,Food Delivery,15,18,When,WRB,0,,,,,,APP-ENT
514,Food Delivery,15,18,the,the,DET,det,O,,512,Food Delivery,15,18,the,DT,0,,,,,,APP-ACT
515,Food Delivery,15,18,user,user,NOUN,nsubj,APP-ENT,,513,Food Delivery,15,18,user,NN,0,,,,,,O
516,Food Delivery,15,18,launches,launch,VERB,advcl,APP-ACT,,514,Food Delivery,15,18,launches,VBZ,0,,,,,,APP-ENT
517,Food Delivery,15,18,the,the,DET,det,O,,515,Food Delivery,15,18,the,DT,0,,,,,,APP-QLF
518,Food Delivery,15,18,app,app,NOUN,dobj,APP-ENT,,516,Food Delivery,15,18,app,NN,0,,,,,,APP-QLF
519,Food Delivery,15,18,for,for,ADP,prep,APP-QLF,,517,Food Delivery,15,18,for,IN,0,,,,,,APP-QLF
520,Food Delivery,15,18,the,the,DET,det,APP-QLF,,518,Food Delivery,15,18,the,DT,0,,,,,,APP-QLF
521,Food Delivery,15,18,first,first,ADJ,amod,APP-QLF,,519,Food Delivery,15,18,first,JJ,0,,,,,,O
522,Food Delivery,15,18,time,time,NOUN,pobj,APP-QLF,,520,Food Delivery,15,18,time,NN,0,,,,,,APP-SHO
523,Food Delivery,15,18,",",",",PUNCT,punct,O,,521,Food Delivery,15,18,",",",",0,,,,,,O
524,Food Delivery,15,18,show,show,VERB,ROOT,APP-SHO,,522,Food Delivery,15,18,show,VBP,0,,,,,,APP-ENT
525,Food Delivery,15,18,a,a,DET,det,O,,523,Food Delivery,15,18,a,DT,0,,,,,,O
526,Food Delivery,15,18,screen,screen,NOUN,dobj,APP-ENT,,524,Food Delivery,15,18,screen,NN,0,,,,,,APP-ENT
527,Food Delivery,15,18,with,with,ADP,prep,O,,525,Food Delivery,15,18,with,IN,0,,,,,,O
528,Food Delivery,15,18,logo,logo,NOUN,pobj,APP-ENT,,526,Food Delivery,15,18,logo,NN,0,,,,,,APP-ENT
529,Food Delivery,15,18,and,and,CCONJ,cc,O,,527,Food Delivery,15,18,and,CC,0,,,,,,O
530,Food Delivery,15,18,name,name,NOUN,conj,APP-ENT,,528,Food Delivery,15,18,name,NN,0,,,,,,O
531,Food Delivery,15,18,of,of,ADP,prep,O,,529,Food Delivery,15,18,of,IN,0,,,,,,APP-ENT
532,Food Delivery,15,18,the,the,DET,det,O,,530,Food Delivery,15,18,the,DT,0,,,,,,O
533,Food Delivery,15,18,app,app,NOUN,pobj,APP-ENT,,531,Food Delivery,15,18,app,NN,0,,,,,,O
534,Food Delivery,15,18,and,and,CCONJ,cc,O,,532,Food Delivery,15,18,and,CC,0,,,,,,APP-ENT
535,Food Delivery,15,18,a,a,DET,det,O,,533,Food Delivery,15,18,a,DT,0,,,,,,APP-POS
